"id","blsid","title","source","is_primary","is_delta","is_adjusted","delta_id"
2711,"SMU44000004000000001-DELTA","Rhode Island, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2712,"SMU44000005500000001-DELTA","Rhode Island, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2713,"SMU44000008000000001-DELTA","Rhode Island, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2714,"SMU44000003000000001-DELTA","Rhode Island, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2715,"SMS44000001000000001-DELTA","Rhode Island, Mining and Logging, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2716,"SMS08000005500000001-DELTA","Colorado, Financial Activities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
1365,"SMS08000005500000001","Colorado, Financial Activities, Seasonally adjusted - labor force","CESSM",t,f,t,2716
2717,"SMS08000001000000001-DELTA","Colorado, Mining and Logging, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2718,"SMU08000009000000001-DELTA","Colorado, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2719,"SMU08000000000000001-DELTA","Colorado, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2720,"SMS08000002000000001-DELTA","Colorado, Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2721,"SMU08000002000000001-DELTA","Colorado, Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2722,"SMS08000009000000001-DELTA","Colorado, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2723,"SMU08000006000000001-DELTA","Colorado, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2724,"SMU08000005500000001-DELTA","Colorado, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2725,"SMS08000006500000001-DELTA","Colorado, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2726,"SMU08000001000000001-DELTA","Colorado, Mining and Logging, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2727,"SMU08000005000000001-DELTA","Colorado, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2728,"SMU08000006500000001-DELTA","Colorado, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2729,"SMU08000007000000001-DELTA","Colorado, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
1378,"SMU08000007000000001","Colorado, Leisure and Hospitality, Not seasonally adjusted - labor force","CESSM",t,f,f,2729
2730,"SMS08000006000000001-DELTA","Colorado, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2731,"SMU08000004000000001-DELTA","Colorado, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2732,"SMS08000004000000001-DELTA","Colorado, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2733,"SMS08000000000000001-DELTA","Colorado, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2734,"SMU08000008000000001-DELTA","Colorado, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2735,"SMU08000003000000001-DELTA","Colorado, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
1384,"SMU08000003000000001","Colorado, Manufacturing, Not seasonally adjusted - labor force","CESSM",t,f,f,2735
2736,"SMS08000007000000001-DELTA","Colorado, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2737,"SMS08000008000000001-DELTA","Colorado, Other Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2738,"SMS08000003000000001-DELTA","Colorado, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2739,"SMS46000005500000001-DELTA","South Dakota, Financial Activities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2740,"SMU46000008000000001-DELTA","South Dakota, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2741,"SMU46000003000000001-DELTA","South Dakota, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2742,"SMU46000001500000001-DELTA","South Dakota, Mining, Logging, and Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2743,"SMS46000003000000001-DELTA","South Dakota, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2744,"SMS46000006000000001-DELTA","South Dakota, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2745,"SMU46000006000000001-DELTA","South Dakota, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
1394,"SMU46000006000000001","South Dakota, Professional and Business Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2745
2746,"SMU46000000000000001-DELTA","South Dakota, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2747,"SMS46000008000000001-DELTA","South Dakota, Other Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2748,"SMU46000006500000001-DELTA","South Dakota, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2749,"SMU46000004000000001-DELTA","South Dakota, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2750,"SMS46000009000000001-DELTA","South Dakota, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2751,"SMU46000005500000001-DELTA","South Dakota, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2752,"SMS46000007000000001-DELTA","South Dakota, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2753,"SMS46000004000000001-DELTA","South Dakota, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2754,"SMU46000005000000001-DELTA","South Dakota, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2755,"SMS46000006500000001-DELTA","South Dakota, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2756,"SMS46000000000000001-DELTA","South Dakota, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2757,"SMU46000009000000001-DELTA","South Dakota, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2758,"SMS46000001500000001-DELTA","South Dakota, Mining, Logging, and Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2759,"SMU46000007000000001-DELTA","South Dakota, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2760,"SMU13000008000000001-DELTA","Georgia, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2761,"SMS13000004000000001-DELTA","Georgia, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2762,"SMU13000005000000001-DELTA","Georgia, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2763,"SMU13000001000000001-DELTA","Georgia, Mining and Logging, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
1412,"SMU13000001000000001","Georgia, Mining and Logging, Not seasonally adjusted - labor force","CESSM",t,f,f,2763
2764,"SMS13000009000000001-DELTA","Georgia, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2765,"SMS13000005000000001-DELTA","Georgia, Information, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2766,"SMS13000003000000001-DELTA","Georgia, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
1415,"SMS13000003000000001","Georgia, Manufacturing, Seasonally adjusted - labor force","CESSM",t,f,t,2766
2767,"SMU13000000000000001-DELTA","Georgia, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2768,"SMU13000002000000001-DELTA","Georgia, Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2769,"SMS13000006000000001-DELTA","Georgia, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2770,"SMS13000002000000001-DELTA","Georgia, Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2771,"SMU13000007000000001-DELTA","Georgia, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2772,"SMS13000000000000001-DELTA","Georgia, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2773,"SMU13000006500000001-DELTA","Georgia, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2774,"SMU13000003000000001-DELTA","Georgia, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2775,"SMS13000006500000001-DELTA","Georgia, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2776,"SMS13000007000000001-DELTA","Georgia, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2777,"SMU13000005500000001-DELTA","Georgia, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2778,"SMU13000009000000001-DELTA","Georgia, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2779,"SMU13000004000000001-DELTA","Georgia, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2780,"SMU13000006000000001-DELTA","Georgia, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2781,"SMS13000001000000001-DELTA","Georgia, Mining and Logging, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2782,"SMS13000008000000001-DELTA","Georgia, Other Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2783,"SMS13000005500000001-DELTA","Georgia, Financial Activities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2784,"SMS78000004300000001-DELTA","Virgin Islands, Transportation, Warehousing, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2785,"SMU78000005500000001-DELTA","Virgin Islands, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2786,"SMS78000007000000001-DELTA","Virgin Islands, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2787,"SMS78000009000000001-DELTA","Virgin Islands, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2788,"SMU78000006000000001-DELTA","Virgin Islands, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
1437,"SMU78000006000000001","Virgin Islands, Professional and Business Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2788
2789,"SMU78000004000000001-DELTA","Virgin Islands, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2790,"SMU78000005000000001-DELTA","Virgin Islands, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2791,"SMU78000000000000001-DELTA","Virgin Islands, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2792,"SMS78000004000000001-DELTA","Virgin Islands, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2793,"SMU78000007000000001-DELTA","Virgin Islands, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2794,"SMU78000006500000001-DELTA","Virgin Islands, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
1443,"SMU78000006500000001","Virgin Islands, Education and Health Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2794
2795,"SMU78000001500000001-DELTA","Virgin Islands, Mining, Logging, and Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
1444,"SMU78000001500000001","Virgin Islands, Mining, Logging, and Construction, Not seasonally adjusted - labor force","CESSM",t,f,f,2795
2796,"SMU78000003000000001-DELTA","Virgin Islands, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2797,"SMU78000008000000001-DELTA","Virgin Islands, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2798,"SMU78000009000000001-DELTA","Virgin Islands, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2799,"SMS78000000000000001-DELTA","Virgin Islands, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2800,"SMU34000000000000001-DELTA","New Jersey, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2801,"SMS34000008000000001-DELTA","New Jersey, Other Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2802,"SMS34000004000000001-DELTA","New Jersey, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2803,"SMS34000005500000001-DELTA","New Jersey, Financial Activities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2804,"SMU34000005000000001-DELTA","New Jersey, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2805,"SMS34000000000000001-DELTA","New Jersey, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2806,"SMU34000001000000001-DELTA","New Jersey, Mining and Logging, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2807,"SMS34000006500000001-DELTA","New Jersey, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2808,"SMU34000008000000001-DELTA","New Jersey, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2809,"SMS34000007000000001-DELTA","New Jersey, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2810,"SMS34000005000000001-DELTA","New Jersey, Information, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2811,"SMU34000005500000001-DELTA","New Jersey, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2812,"SMU34000004000000001-DELTA","New Jersey, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
1461,"SMU34000004000000001","New Jersey, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force","CESSM",t,f,f,2812
2813,"SMU34000009000000001-DELTA","New Jersey, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2814,"SMS34000006000000001-DELTA","New Jersey, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2815,"SMU34000002000000001-DELTA","New Jersey, Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2816,"SMS34000002000000001-DELTA","New Jersey, Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2817,"SMU34000006500000001-DELTA","New Jersey, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2818,"SMS34000009000000001-DELTA","New Jersey, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2819,"SMU34000007000000001-DELTA","New Jersey, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2820,"SMU34000003000000001-DELTA","New Jersey, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2821,"SMS34000003000000001-DELTA","New Jersey, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2822,"SMS34000001000000001-DELTA","New Jersey, Mining and Logging, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2823,"SMU34000006000000001-DELTA","New Jersey, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2824,"SMU53000006500000001-DELTA","Washington, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2825,"SMU53000007000000001-DELTA","Washington, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2826,"SMS53000006000000001-DELTA","Washington, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
1475,"SMS53000006000000001","Washington, Professional and Business Services, Seasonally adjusted - labor force","CESSM",t,f,t,2826
2827,"SMS53000004000000001-DELTA","Washington, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2828,"SMU53000004000000001-DELTA","Washington, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2829,"SMU53000005500000001-DELTA","Washington, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2830,"SMS53000001000000001-DELTA","Washington, Mining and Logging, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2831,"SMS53000008000000001-DELTA","Washington, Other Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2832,"SMU53000008000000001-DELTA","Washington, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2833,"SMU53000003000000001-DELTA","Washington, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2834,"SMS53000005000000001-DELTA","Washington, Information, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2835,"SMS53000009000000001-DELTA","Washington, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2836,"SMS53000002000000001-DELTA","Washington, Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2837,"SMS53000000000000001-DELTA","Washington, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2838,"SMU53000009000000001-DELTA","Washington, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2839,"SMS53000005500000001-DELTA","Washington, Financial Activities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2840,"SMU53000000000000001-DELTA","Washington, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2841,"SMU53000002000000001-DELTA","Washington, Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2842,"SMU53000006000000001-DELTA","Washington, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
1491,"SMU53000006000000001","Washington, Professional and Business Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2842
2843,"SMS53000003000000001-DELTA","Washington, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2844,"SMS53000007000000001-DELTA","Washington, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2845,"SMS53000006500000001-DELTA","Washington, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2846,"SMU53000001000000001-DELTA","Washington, Mining and Logging, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2847,"SMU53000005000000001-DELTA","Washington, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2848,"SMS37000005500000001-DELTA","North Carolina, Financial Activities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2849,"SMS37000009000000001-DELTA","North Carolina, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2850,"SMS37000004000000001-DELTA","North Carolina, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2851,"SMS37000006000000001-DELTA","North Carolina, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2852,"SMU37000006500000001-DELTA","North Carolina, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2853,"SMU37000007000000001-DELTA","North Carolina, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2854,"SMU37000008000000001-DELTA","North Carolina, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
1503,"SMU37000008000000001","North Carolina, Other Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2854
2855,"SMU37000003000000001-DELTA","North Carolina, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2856,"SMS37000005000000001-DELTA","North Carolina, Information, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2857,"SMU37000001000000001-DELTA","North Carolina, Mining and Logging, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2858,"SMS37000001000000001-DELTA","North Carolina, Mining and Logging, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2859,"SMU37000005500000001-DELTA","North Carolina, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2860,"SMU37000002000000001-DELTA","North Carolina, Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2861,"SMS37000000000000001-DELTA","North Carolina, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2862,"SMU37000009000000001-DELTA","North Carolina, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2863,"SMU37000000000000001-DELTA","North Carolina, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2864,"SMS37000002000000001-DELTA","North Carolina, Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2865,"SMU37000005000000001-DELTA","North Carolina, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
1514,"SMU37000005000000001","North Carolina, Information, Not seasonally adjusted - labor force","CESSM",t,f,f,2865
2866,"SMS37000007000000001-DELTA","North Carolina, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2867,"SMS37000006500000001-DELTA","North Carolina, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2868,"SMU37000006000000001-DELTA","North Carolina, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2869,"SMS37000003000000001-DELTA","North Carolina, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2870,"SMU37000004000000001-DELTA","North Carolina, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2871,"SMU47000001500000001-DELTA","Tennessee, Mining, Logging, and Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2872,"SMU47000007000000001-DELTA","Tennessee, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2873,"SMS47000005500000001-DELTA","Tennessee, Financial Activities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2874,"SMU47000006500000001-DELTA","Tennessee, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2875,"SMU47000006000000001-DELTA","Tennessee, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2876,"SMU47000005000000001-DELTA","Tennessee, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2877,"SMS47000006000000001-DELTA","Tennessee, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
1526,"SMS47000006000000001","Tennessee, Professional and Business Services, Seasonally adjusted - labor force","CESSM",t,f,t,2877
2878,"SMU47000009000000001-DELTA","Tennessee, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2879,"SMU47000005500000001-DELTA","Tennessee, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2880,"SMS47000005000000001-DELTA","Tennessee, Information, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2881,"SMS47000004000000001-DELTA","Tennessee, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2882,"SMS47000000000000001-DELTA","Tennessee, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2883,"SMU47000008000000001-DELTA","Tennessee, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2884,"SMS47000007000000001-DELTA","Tennessee, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2885,"SMS47000006500000001-DELTA","Tennessee, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2886,"SMS47000001500000001-DELTA","Tennessee, Mining, Logging, and Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2887,"SMS47000003000000001-DELTA","Tennessee, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2888,"SMS47000009000000001-DELTA","Tennessee, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2889,"SMU47000004000000001-DELTA","Tennessee, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2890,"SMU47000000000000001-DELTA","Tennessee, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2891,"SMU47000003000000001-DELTA","Tennessee, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
